customer_id,age,gender,marital_status,education,occupation,state,employment_status,annual_income,customer_since,customer_segment,risk_profile,account_type,average_balance,monthly_expenses,monthly_savings,emi,loan_amount,credit_score,debt_to_income_ratio,number_of_accounts,digital_banking_usage,mobile_app_usage,atm_transactions,online_transactions,salary_account,savings_account,credit_card,personal_loan,home_loan,car_loan,gold_loan,fixed_deposit,recurring_deposit,mutual_fund,insurance,demat_account,forex_card,travel_card,total_amount,total_transactions,avg_amount,max_amount,min_amount,annual_income_log,monthly_income_log,monthly_expenses_log,average_balance_log,loan_amount_log,total_amount_log,product_count,has_loan
CUST100368,41.0,Male,Divorced,Graduate,Salaried - Private,Chhattisgarh,Employed,1948833.1,18.0,Business Owners,Medium,,544804.29,63684.97,102011.51,0.0,,640.0,0.0,,71.0,51.0,12.0,24.0,False,True,False,True,False,True,False,True,False,True,True,True,False,False,382767.6,19,20145.663157894734,149715.82,1670.86,14.482741854292083,11.997840859151054,11.061719566124008,13.208183743755614,,12.85518590802829,7,0
CUST104717,35.0,Male,Married,Graduate,,Uttar Pradesh,,14838.8398,11.0,Young Professionals,Low,Salary,500.0,1500.0,,0.0,0.0,702.0,0.04,3.0,77.0,98.0,9.0,36.0,True,True,True,False,False,False,False,False,False,False,True,False,False,True,74917.08,39,1920.9507692307693,3128.72,93.0,9.605070721514856,7.118899039935025,7.313886831633462,6.2166061010848646,0.0,11.224150528893814,5,0
CUST102945,,,Married,Post Graduate,Student,Karnataka,Not Employed,18072.25,4.0,Students,Medium,Salary,555.55,1500.0,17.8,0.0,0.0,608.0,0.0,1.0,64.0,73.0,16.0,29.0,True,True,False,True,False,False,True,True,True,False,False,False,False,False,71710.96,31,2313.2567741935486,3147.92,50.0,9.80218822352921,7.317889469938564,7.313886831633462,6.3217570139392345,0.0,11.180412818813796,6,0
CUST103201,18.0,Female,Single,High School,,Chhattisgarh,Not Employed,66553.07,1.0,Students,Medium,Savings,1630.13,2132.52,118.41,3261.98,148604.41,541.0,0.55,3.0,100.0,100.0,9.0,35.0,False,True,False,False,True,True,False,False,True,False,True,False,False,False,403.2,6,67.2,102.63,50.0,11.105769978978037,8.62102874491009,7.665528476851752,7.397028305146707,11.909049817063392,6.001909804969521,5,1
CUST100811,46.0,Female,Divorced,Diploma,Salaried - Government,Maharashtra,Employed,1046644.4,10.0,Business Owners,Medium,Savings,159790.34,39744.6,46518.4,0.0,0.0,707.0,0.0,2.0,57.0,57.0,11.0,26.0,False,True,False,False,True,True,False,False,False,False,False,False,False,False,268818.5,17,15812.85294117647,143087.22,715.65,13.861100750538565,11.376204648679956,10.590254422131787,11.981624118104905,0.0,12.501795429642753,3,0
CUST102226,42.0,Male,Single,High School,Salaried - Private,Odisha,Employed,2301054.15,17.0,Business Owners,High,Salary,256198.12,124521.51,70791.1,0.0,0.0,669.0,0.01,1.0,,55.0,17.0,26.0,True,True,False,False,True,False,False,True,False,False,True,False,True,True,5010518.9,43,116523.6953488372,200411.45,1625.79,14.648878336570348,12.163976454149115,11.73224178175682,12.453710233622322,0.0,15.427050240132148,7,0
CUST104541,52.0,Female,Divorced,Diploma,Business Owner,Maharashtra,Self Employed,8966346.7,18.0,High Net Worth Individuals,High,Fixed Deposit Linked,592222.56,549098.4,-510178.98,706348.45,31649868.1,506.0,0.96,1.0,68.0,59.0,13.0,30.0,False,True,True,True,False,False,False,True,False,False,False,False,False,False,1606791.1,20,80339.555,470453.73,6780.93,16.008988982780537,13.524083562031782,13.216034760569226,13.291639477715076,17.270244570684927,14.289750264850747,4,1
CUST102845,42.0,Male,Married,Graduate,Self Employed,Rajasthan,Self Employed,1685273.57,,Business Owners,High,Savings,165590.51,53042.29,24256.28,66691.08,5098035.1,641.0,0.45,2.0,53.0,49.0,10.0,18.0,True,True,True,False,True,True,False,False,True,True,True,True,False,False,454712.79,16,28419.549375,216913.09,1374.56,14.337439058048659,11.852538905697113,10.878863651593663,12.0172792515031,15.444365945101444,13.027423467041812,9,1
CUST101973,40.0,Male,,Doctorate,Self Employed,Delhi,Self Employed,2588787.46,2.0,Business Owners,High,NRI,,148940.69,-126202.53,189451.95,8729027.7,553.0,0.91,3.0,84.0,57.0,10.0,28.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,740264.35,20,37013.2175,241281.84,1965.55,14.766700548172592,12.281798155193023,11.911310166051342,,15.98216466160302,13.514763981986603,3,1
CUST102452,34.0,Female,Widowed,High School,Unemployed,Jharkhand,Not Employed,94624.24,6.0,Young Professionals,Low,NRI,15528.79,5365.84,2704.38,0.0,0.0,542.0,0.04,2.0,72.0,60.0,7.0,30.0,False,False,False,False,False,False,True,False,True,True,False,False,False,False,2967.57,11,269.7790909090909,583.7,76.05,11.457679527064142,8.972888695902611,8.587994559919517,9.650515393836239,0.0,7.995835634365836,3,0
CUST103489,25.0,Female,Married,Post Graduate,Business Owner,,Self Employed,6413178.34,7.0,High Net Worth Individuals,High,Savings,1686285.35,214267.21,329432.22,0.0,0.0,729.0,0.0,1.0,96.0,91.0,4.0,31.0,False,False,False,False,True,False,True,True,True,True,True,True,False,False,2465833.24,19,129780.69684210526,938685.66,8656.02,15.673865702810934,13.188960771357936,12.274983827013921,14.338039242980434,0.0,14.718040742280113,7,0
CUST100682,46.0,Female,Single,Graduate,Business Owner,Kerala,Self Employed,5748001.5,18.0,High Net Worth Individuals,High,NRI,676254.59,345977.18,116654.99,0.0,0.0,781.0,0.0,2.0,52.0,49.0,14.0,18.0,False,True,False,False,False,False,True,True,True,True,False,True,False,True,1549592.41,18,86088.46722222223,531642.69,13821.67,15.564362961114847,13.079458214594911,12.754130988467455,13.424326375282416,0.0,14.253503138355503,7,0
CUST102809,43.0,Female,Single,Doctorate,Salaried - Government,Chhattisgarh,Employed,688380.41,16.0,Business Owners,Medium,Salary,59997.47,25985.3,,24390.69,1594945.79,559.0,0.43,6.0,75.0,70.0,12.0,32.0,True,True,True,False,False,False,False,False,False,True,True,False,True,True,1550087.12,36,43057.97555555555,90583.48,503.33,13.44209833830643,10.957207595271214,10.165324755053947,11.002074340879107,14.282350933143041,14.253822338892341,7,1
CUST101266,24.0,Female,Married,Doctorate,Unemployed,Gujarat,Not Employed,72422.42,1.0,Young Professionals,Medium,Savings,5947.29,4231.24,1886.27,0.0,0.0,523.0,0.01,2.0,98.0,87.0,7.0,35.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,677.92,3,225.97333333333333,346.34,160.31,11.190285006728201,8.70552995386498,8.350486682705187,8.690859062275846,0.0,6.52050330029333,1,0
CUST102294,43.0,Male,Divorced,Graduate,,Kerala,Employed,811890.89,3.0,Business Owners,Medium,Salary,102131.45,,20523.16,19623.97,2281846.99,582.0,0.28,2.0,49.0,56.0,15.0,19.0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,1820131.64,41,44393.45463414634,82359.22,570.61,13.607122469885757,11.12222930702415,,11.534025779317997,14.64049619456493,14.414419935518303,3,1
CUST102789,35.0,Female,Married,,Salaried - Private,Tamil Nadu,Employed,1092761.23,9.0,Young Professionals,Medium,Salary,78179.33,63493.01,8715.63,19089.65,1105446.29,569.0,0.23,3.0,62.0,58.0,13.0,25.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,5355018.93,40,133875.47325,3218321.22,382.24,13.904219204609854,11.41932266676005,11.058700849722701,11.266773360366434,13.915760598360018,15.493544983612429,3,1
CUST100977,42.0,Male,Divorced,Graduate,Salaried - Government,Uttar Pradesh,Employed,1430188.59,9.0,Business Owners,Medium,Salary,315320.78,44771.03,75981.83,0.0,0.0,759.0,0.0,2.0,65.0,50.0,,20.0,True,True,True,False,False,False,False,True,False,True,False,False,False,False,3116409.12,32,97387.785,124777.53,2100.0,14.173317573867664,11.688418594361984,10.70933889307058,12.661348920216899,0.0,14.952192294770239,5,0
CUST100936,31.0,Male,Divorced,Graduate,Salaried - Government,Assam,Employed,1604394.16,13.0,Young Professionals,Medium,Savings,188455.63,55457.15,68816.28,10502.64,1045261.99,665.0,0.04,3.0,78.0,88.0,11.0,28.0,False,True,False,False,False,False,False,True,False,True,False,False,False,True,81988.13,14,5856.295,34620.29,1365.6,14.28825739616942,11.803357577592857,10.923383961238715,12.146623179822239,13.859779076790476,11.314341956483798,4,1
CUST103713,39.0,Female,,Graduate,Salaried - Government,Maharashtra,Employed,1736403.7,1.0,Business Owners,Medium,Savings,328514.05,96423.54,,0.0,0.0,714.0,0.05,4.0,77.0,87.0,14.0,32.0,True,True,True,False,False,True,False,True,False,True,False,True,True,True,461476.09,13,35498.160769230766,229286.35,1309.93,14.36732726915351,11.88242696579214,11.476516012517992,12.702337930164816,0.0,13.04218768922261,9,0
CUST100745,50.0,Female,Divorced,Post Graduate,Salaried - Government,Madhya Pradesh,Employed,1482610.85,3.0,Business Owners,Medium,Fixed Deposit Linked,23735.04,46566.95,-68503.95,142253.53,,564.0,1.16,3.0,63.0,61.0,11.0,21.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,383462.51,12,31955.209166666667,167707.28,965.25,14.209315853888315,11.724416589687825,10.748667815252318,10.074749847173148,,12.856999745327595,2,0
CUST104022,18.0,Male,Single,Graduate,Student,West Bengal,Not Employed,70180.68,1.0,Students,Medium,Fixed Deposit Linked,7434.2,4761.03,859.71,0.0,0.0,608.0,0.01,1.0,100.0,99.0,7.0,40.0,False,True,False,False,False,True,True,False,True,False,False,False,False,False,495.14,8,61.8925,101.64,50.0,11.158842587294687,8.674092661284769,8.468429326900967,8.913980758330714,0.0,6.206858144962131,4,0
CUST102640,58.0,Female,Divorced,High School,Retired,Telangana,Retired,945787.49,4.0,Retired Customers,Medium,Salary,130152.03,47287.23,29786.07,0.0,0.0,642.0,0.0,2.0,47.0,50.0,7.0,26.0,True,True,True,False,False,False,False,False,False,False,False,False,False,True,1902362.18,30,63412.07266666667,82228.68,469.35,13.759774239525983,11.274879167312385,10.764016706305608,11.776466190981528,0.0,14.458607450231774,4,0
CUST104410,50.0,Male,Married,Graduate,Unemployed,Chhattisgarh,Not Employed,19095.52,10.0,Business Owners,Low,Savings,602.01,1500.0,46.09,0.0,0.0,525.0,0.0,5.0,54.0,41.0,14.0,32.0,False,True,True,False,False,False,True,True,True,False,False,False,False,False,63261.16,13,4866.243076923077,20000.0,107.89,9.857261398481596,7.372928510619084,7.313886831633462,6.401933780337604,0.0,11.05504264107596,5,0
CUST102922,32.0,Female,Widowed,Post Graduate,Salaried - Private,Madhya Pradesh,Employed,474366.36,3.0,Young Professionals,,Savings,16481.16,13985.15,-19385.05,45325.09,517519.66,525.0,,2.0,90.0,82.0,10.0,38.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,3893.7,6,648.95,1124.12,192.49,13.069737321600494,10.5848538603229,9.545822833217025,9.710033862835973,13.156804726030085,8.267371933515665,3,1
CUST103546,35.0,Female,,Post Graduate,Salaried - Government,West Bengal,Employed,710284.33,17.0,Young Professionals,Medium,Savings,21057.41,36795.31,-18473.35,39185.03,2168503.67,503.0,0.66,3.0,82.0,66.0,8.0,33.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22577.06,16,1411.06625,5925.65,357.48,13.473422041527513,10.988530864275004,10.513152847390344,9.955055284262308,14.589548395817609,10.02473391727212,0,1
CUST103705,36.0,Female,Divorced,Graduate,Salaried - Private,Gujarat,Employed,2817008.72,14.0,Business Owners,High,,36234.84,83066.8,-77348.91,239563.3,2675035.61,503.0,1.03,2.0,89.0,72.0,13.0,23.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,561546.81,11,51049.71,211365.07,1578.74,14.85118649733179,12.36628376658542,11.327412420793962,10.497803963281031,14.7994736241999,13.238452196463713,2,1
CUST102181,18.0,Male,Single,Graduate,Student,Assam,Not Employed,70677.62,1.0,Students,Medium,Salary,11045.44,3652.74,1535.65,682.75,20000.0,573.0,0.11,3.0,84.0,87.0,11.0,43.0,True,True,True,True,False,False,False,True,False,False,False,False,True,True,70494.92,22,3204.3145454545456,6181.88,50.0,11.165898401625029,8.681147090852008,8.20350657950758,9.309863483091666,9.90353755128617,11.163310114785267,7,1
CUST100599,49.0,Female,Married,High School,Business Owner,Maharashtra,Self Employed,8080821.39,9.0,High Net Worth Individuals,High,Current,432223.33,456864.2,-526956.74,739844.73,32854820.48,583.0,1.02,6.0,73.0,50.0,21.0,25.0,False,True,False,False,False,False,False,False,True,True,True,False,False,False,1849704.38,21,88081.16095238095,574100.94,9835.68,15.905004206258544,13.420098914004718,13.032143659187724,12.976700014853202,17.30760906472759,14.43053693031818,4,1
CUST100499,38.0,Male,Divorced,Diploma,Unemployed,Karnataka,Not Employed,31661.76,10.0,Business Owners,Low,Savings,7080.04,1500.0,1132.15,0.0,0.0,461.0,0.0,2.0,78.0,73.0,6.0,33.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,65036.49,11,5912.408181818182,20000.0,211.11,10.362896505883006,7.878337207042314,7.313886831633462,8.865176068555463,0.0,11.082719151841099,1,0
CUST104194,19.0,Male,Single,Graduate,Student,Kerala,Not Employed,50600.03,1.0,Students,Medium,Current,9470.13,3537.75,679.59,0.0,0.0,630.0,,3.0,86.0,100.0,11.0,32.0,False,True,False,True,False,False,True,True,False,False,True,False,False,False,426.48,7,60.925714285714285,103.98,50.0,10.831727210799608,8.347038121847246,8.17152883642611,9.156003503243186,0.0,6.057907503656696,5,0
CUST101883,36.0,Male,Married,Diploma,Self Employed,Uttar Pradesh,Self Employed,1268307.28,5.0,Business Owners,High,Savings,122336.71,44349.65,31503.82,31516.55,2369961.57,533.0,0.27,2.0,74.0,75.0,10.0,27.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,254118.06,16,15882.37875,89790.24,750.52,14.053194507458086,11.56829649906494,10.699882643774632,11.71454061429539,14.678384719737654,12.445558176333805,2,1
CUST102636,,Female,Single,High School,Salaried - Private,Punjab,Employed,1630285.64,17.0,Business Owners,Medium,Savings,372394.5,65811.86,68197.98,0.0,0.0,690.0,0.0,2.0,57.0,61.0,13.0,19.0,False,True,False,False,True,False,True,True,False,False,True,False,False,False,404666.21,15,26977.747333333333,178472.68,1982.69,14.304266410083397,11.819366532087761,11.09457053894684,12.827711740531159,0.0,12.910820304601433,5,0
CUST100684,34.0,Male,Married,Post Graduate,Salaried - Government,Chhattisgarh,Employed,1013891.49,,Young Professionals,Medium,Savings,112786.92,57403.98,25269.98,0.0,0.0,653.0,0.02,4.0,83.0,78.0,11.0,35.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,59452.98,17,3497.2341176470586,32027.35,652.23,13.829307431871124,11.34441166088942,10.957886338126144,11.633264520112736,0.0,10.992957846892374,3,0
CUST101617,36.0,Male,Single,Diploma,Salaried - Private,Uttarakhand,Employed,1016658.05,4.0,Business Owners,,Salary,112064.07,62710.3,21069.97,0.0,0.0,633.0,0.0,1.0,94.0,69.0,8.0,34.0,True,True,True,False,False,False,False,False,True,False,False,False,True,True,2309635.59,37,62422.58351351351,139064.61,780.55,13.832032368084143,11.347136488810634,11.046296933668232,11.626834963715304,0.0,14.652600749775512,6,0
CUST102663,18.0,Female,Single,High School,Student,Bihar,Not Employed,19029.15,1.0,Students,Medium,Savings,1255.12,1500.0,109.98,0.0,0.0,611.0,0.0,1.0,83.0,,9.0,37.0,False,True,False,True,False,False,False,True,False,False,False,False,False,False,617.72,11,56.15636363636364,72.82,50.0,9.85377984255025,7.369449480356732,7.313886831633462,7.1357828838656285,0.0,6.427652827858987,3,0
CUST102677,39.0,Female,Married,Post Graduate,Unemployed,Maharashtra,Not Employed,52516.76,17.0,Business Owners,Low,Savings,981.17,3255.9,168.66,939.3,76630.93,517.0,0.26,3.0,64.0,69.0,16.0,26.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,66387.53,10,6638.753,21019.22,131.71,10.86890667708829,8.384210219809985,8.08853110170387,6.889764409461217,11.246769109605792,11.103279579579231,1,1
CUST102824,33.0,Male,Divorced,Graduate,Business Owner,,Self Employed,3420463.79,14.0,High Net Worth Individuals,High,Current,1088577.77,183284.08,110188.36,0.0,0.0,654.0,0.0,3.0,88.0,63.0,11.0,28.0,False,False,False,False,False,True,False,True,True,False,True,False,True,False,772711.22,20,38635.561,258544.26,3252.2,15.045287003313515,12.560383572381125,12.118798033897345,13.900383522679263,0.0,13.557661968472436,5,0
CUST101913,43.0,Male,,Post Graduate,Self Employed,,Self Employed,2248783.75,20.0,Business Owners,High,Fixed Deposit Linked,62629.5,111975.06,-378244.23,451976.55,5113812.72,543.0,1.5,2.0,60.0,64.0,16.0,,False,True,False,False,False,True,True,True,True,True,False,True,False,False,479366.36,12,39947.19666666667,174218.59,1794.36,14.625900517156945,12.140998781121962,11.626040377429444,11.045007658882131,15.447456008671214,13.080222513558143,7,1
CUST101937,,Female,Single,Graduate,Salaried - Private,Madhya Pradesh,Employed,1229133.16,8.0,Young Professionals,High,Salary,15333.31,68743.21,-79588.5,114943.62,2458992.32,431.0,1.1,1.0,80.0,78.0,5.0,24.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,2452659.89,31,79118.06096774194,107109.02,1105.93,14.021820544510703,11.536922811528934,11.13814779380045,9.637848080426814,14.715262604643197,14.712684070716392,2,1
CUST103296,31.0,Female,Married,Post Graduate,Salaried - Government,Gujarat,Employed,1007326.38,11.0,Young Professionals,Medium,Savings,220986.78,47942.56,33241.73,0.0,0.0,769.0,0.0,3.0,78.0,75.0,12.0,25.0,True,True,True,True,False,True,False,False,True,False,False,False,False,False,29436.9,17,1731.5823529411764,4072.09,373.68,13.822811223135867,11.337915552836266,10.777779764722306,12.305862684853468,0.0,10.290038238776859,6,0
CUST103177,22.0,Female,Single,High School,,Gujarat,Not Employed,99949.28,4.0,Students,Medium,Salary,24558.86,3717.3,3840.34,515.85,52006.53,591.0,0.03,5.0,,100.0,10.0,44.0,True,False,True,False,False,True,True,True,False,False,False,False,False,False,201874.35,36,5607.620833333333,8743.93,50.0,11.512428141325323,,8.221021853568471,10.108868681919098,10.859143794772251,12.215405706703685,5,1
CUST101851,21.0,Male,Divorced,Graduate,Salaried - Private,,Employed,1127044.07,3.0,,High,Salary,24404.35,39091.67,-108107.72,165361.04,3605736.72,452.0,1.5,2.0,97.0,95.0,11.0,39.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,2311704.31,35,66048.69457142857,98380.67,487.31,13.935109783349175,11.450212902421814,10.573690260368439,10.102557649541911,15.098036945768461,14.653496039577888,3,1
CUST104125,41.0,Female,Widowed,,Salaried - Private,,Employed,1328523.46,7.0,Business Owners,Medium,Salary,13086.98,39899.28,-104055.44,175812.48,3887260.26,530.0,1.5,1.0,76.0,77.0,10.0,34.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,2898036.84,35,82801.05257142858,147285.25,1245.61,14.099579455755078,11.614681100849578,10.594138620397192,9.479449530724,15.17321542136517,14.879544459058403,3,1
CUST101601,19.0,Male,Single,Graduate,Student,Uttar Pradesh,Not Employed,88437.31,1.0,Students,Medium,Savings,8964.94,5548.69,1455.11,0.0,0.0,571.0,0.0,1.0,100.0,80.0,11.0,30.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,992.61,12,82.7175,291.22,50.0,11.390060525788352,8.905278814047353,8.621497349324628,9.101188232745637,0.0,6.901344775540807,1,0
