customer_id,age,gender,marital_status,education,occupation,state,employment_status,annual_income,monthly_income,customer_since,customer_segment,risk_profile,account_type,average_balance,monthly_expenses,monthly_savings,emi,loan_amount,credit_score,debt_to_income_ratio,number_of_accounts,digital_banking_usage,mobile_app_usage,atm_transactions,online_transactions,salary_account,savings_account,credit_card,personal_loan,home_loan,car_loan,gold_loan,fixed_deposit,recurring_deposit,mutual_fund,insurance,demat_account,forex_card,travel_card,total_amount,total_transactions,avg_amount,max_amount,min_amount
CUST104770,41.0,Female,Divorced,Doctorate,Salaried - Government,Delhi,Employed,1163256.31,96938.03,9.0,Business Owners,Medium,Savings,232760.28,63046.7,35087.99,0.0,0.0,619.0,0.02,1.0,71.0,78.0,6.0,33.0,False,True,False,False,True,True,False,True,True,False,True,False,False,False,239227.71,15,15948.514,103805.02,851.56
CUST100466,33.0,Male,Divorced,Diploma,Salaried - Private,Punjab,Employed,977115.83,81426.32,15.0,Young Professionals,Medium,Salary,23502.42,59131.61,-151736.66,174556.43,3732533.64,525.0,1.5,1.0,87.0,76.0,4.0,29.0,True,True,True,False,False,False,False,False,True,True,True,True,True,True,1963442.24,37,53066.00648648648,85171.7,620.95
CUST100146,64.0,Male,Single,High School,Retired,Karnataka,Retired,,65883.02,13.0,Retired Customers,Low,Salary,113884.36,35319.47,24976.93,23794.57,755535.43,614.0,0.29,4.0,21.0,15.0,11.0,5.0,True,True,False,False,False,False,False,False,True,False,True,False,False,False,2048415.63,31,66077.9235483871,88418.68,884.0
CUST104628,42.0,,Married,High School,Salaried - Government,Delhi,Employed,788093.21,65674.43,4.0,Business Owners,Medium,Savings,91138.1,40065.82,11910.8,13275.66,1386089.22,657.0,,2.0,51.0,69.0,7.0,28.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,250747.35,11,22795.213636363635,126378.7,673.31
CUST104572,54.0,Female,Widowed,Post Graduate,Business Owner,Kerala,Self Employed,3524871.56,293739.3,13.0,High Net Worth Individuals,High,Current,1721160.09,192122.77,101556.01,0.0,0.0,736.0,0.02,2.0,71.0,57.0,12.0,,False,True,True,False,False,True,True,True,False,True,True,False,True,False,1418757.24,17,83456.30823529411,622721.16,4739.74
CUST101656,35.0,Male,Divorced,Graduate,Salaried - Private,Tamil Nadu,Employed,1751155.61,145929.63,7.0,Young Professionals,Medium,Salary,50081.21,101752.19,5270.75,,2488890.75,645.0,0.29,2.0,81.0,83.0,5.0,48.0,True,True,True,False,True,True,False,False,False,True,True,True,False,False,3574862.27,35,102138.922,152999.72,1193.45
CUST103265,53.0,Female,Widowed,Doctorate,Self Employed,Gujarat,Self Employed,1944846.46,162070.54,11.0,Business Owners,Medium,Savings,441003.84,78710.72,77931.08,0.0,0.0,691.0,0.03,1.0,58.0,38.0,17.0,17.0,False,True,False,True,True,True,False,False,False,True,False,True,True,False,367717.11,12,30643.0925,133318.53,949.94
CUST102519,53.0,Female,Widowed,Post Graduate,Homemaker,Maharashtra,Not Employed,14642.36,1220.2,10.0,Business Owners,Low,,500.0,1500.0,-301.29,0.0,0.0,712.0,0.0,2.0,40.0,48.0,12.0,17.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,72661.41,17,4274.200588235294,27664.56,82.67
CUST101034,21.0,Male,Widowed,Graduate,Salaried - Private,Assam,Employed,,65193.29,3.0,Young Professionals,Medium,Salary,249318.95,40738.85,45461.68,0.0,0.0,576.0,0.0,3.0,93.0,100.0,6.0,31.0,False,True,False,True,False,False,False,False,True,False,True,False,False,False,2084960.44,46,45325.226956521736,88516.95,521.06
CUST103582,41.0,Female,Widowed,Post Graduate,Homemaker,Rajasthan,Not Employed,,8090.29,18.0,Business Owners,Low,Savings,117553.54,60617.11,21695.95,0.0,0.0,656.0,,2.0,78.0,63.0,13.0,33.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,142233.73,15,9482.248666666666,61956.65,394.34
CUST100060,63.0,Female,Married,Graduate,Business Owner,Maharashtra,Self Employed,7715281.08,642940.09,19.0,High Net Worth Individuals,Medium,Current,3707378.01,323570.69,338795.94,0.0,0.0,742.0,0.04,2.0,23.0,22.0,,11.0,False,True,False,False,False,False,False,True,True,True,True,True,False,False,2455751.24,14,175410.80285714284,1124543.0,13124.33
CUST102155,19.0,Male,Single,Graduate,Student,Uttar Pradesh,Not Employed,119587.13,9965.59,1.0,Students,Medium,Savings,9801.76,6127.41,2168.57,1859.54,54647.07,537.0,,1.0,93.0,100.0,7.0,27.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,581.3,11,52.845454545454544,67.35,50.0
CUST100864,39.0,Female,Single,Doctorate,Self Employed,Odisha,Self Employed,2134480.21,177873.35,10.0,Business Owners,High,Savings,581748.64,63837.77,117759.76,0.0,0.0,751.0,0.03,2.0,74.0,50.0,10.0,23.0,False,True,True,False,False,False,False,False,False,True,True,True,False,True,713940.91,19,37575.83736842105,299052.13,1354.14
CUST103653,34.0,Male,Divorced,Graduate,Self Employed,Maharashtra,Self Employed,1982515.85,165209.65,2.0,Business Owners,High,Savings,56050.14,68678.97,2718.92,94984.06,4436872.08,563.0,0.58,2.0,77.0,60.0,10.0,20.0,False,True,False,False,True,False,False,True,True,False,False,False,False,False,551102.62,18,30616.812222222223,167007.43,1347.12
CUST104278,60.0,Male,Divorced,Graduate,Retired,Bihar,Retired,424808.99,35400.75,,Retired Customers,Low,Salary,74068.45,20103.3,15917.5,0.0,0.0,618.0,0.0,2.0,,23.0,13.0,17.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,847688.62,29,29230.642068965517,37157.41,407.54
CUST102765,66.0,,Widowed,High School,Retired,Maharashtra,Retired,526370.77,,14.0,,Low,Current,194925.88,19534.52,25619.73,0.0,0.0,687.0,0.01,2.0,48.0,11.0,,17.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8847.9,9,983.1,2462.81,295.98
CUST103601,37.0,Male,Divorced,Post Graduate,Freelancer,Gujarat,Self Employed,360674.59,30056.22,17.0,Business Owners,Medium,Salary,59424.3,10746.94,9763.57,9850.27,457476.84,632.0,0.3,3.0,69.0,63.0,16.0,32.0,True,True,True,False,True,False,True,False,False,False,True,False,True,True,829767.38,35,23707.63942857143,40801.86,293.57
CUST103920,38.0,Female,Single,Diploma,Business Owner,Assam,Self Employed,13689938.14,,14.0,High Net Worth Individuals,High,Current,482171.85,633972.5,-3237956.26,3708715.62,41759205.18,553.0,1.5,1.0,83.0,61.0,16.0,28.0,False,True,True,False,True,True,True,True,False,False,True,True,False,True,2497545.02,22,113524.77363636364,820109.03,13014.42
CUST101829,65.0,Male,Divorced,High School,Retired,Uttar Pradesh,Retired,367063.78,30588.65,1.0,Retired Customers,Low,Fixed Deposit Linked,110769.49,15726.52,15906.49,0.0,0.0,654.0,0.0,2.0,45.0,11.0,,11.0,False,True,False,True,False,False,False,False,True,False,True,False,False,False,900.01,2,450.005,556.44,343.57
CUST101661,37.0,Male,Single,Graduate,Business Owner,Chhattisgarh,Self Employed,,400201.65,18.0,High Net Worth Individuals,High,Savings,149690.5,54454.82,30729.22,0.0,0.0,,0.04,3.0,79.0,74.0,,27.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,502549.08,28,17948.181428571428,236896.54,634.93
CUST103517,26.0,Female,Widowed,Post Graduate,Salaried - Private,Karnataka,Employed,1222277.01,101856.42,8.0,Young Professionals,High,Salary,290083.75,54418.1,48469.76,0.0,0.0,628.0,0.0,4.0,89.0,100.0,7.0,39.0,True,True,False,True,True,True,False,True,True,True,True,False,False,False,2458887.17,33,74511.73242424242,106159.6,1193.57
CUST104189,20.0,Female,Single,Graduate,Student,Kerala,Not Employed,92124.74,7677.06,2.0,Students,,Fixed Deposit Linked,22904.59,4288.36,3411.04,0.0,0.0,610.0,0.0,4.0,100.0,91.0,10.0,41.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,813.7,9,90.41111111111111,186.46,50.0
CUST102912,34.0,Female,Single,Diploma,Salaried - Private,Karnataka,Employed,637430.54,53119.21,3.0,Young Professionals,Medium,,154711.91,33930.27,18570.82,0.0,0.0,644.0,0.0,2.0,77.0,93.0,7.0,35.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,11513.44,13,885.6492307692308,1374.79,283.38
CUST100349,,Female,Divorced,Graduate,Salaried - Private,,Employed,683427.52,56952.29,1.0,Young Professionals,Medium,Savings,10005.83,26670.48,-54344.85,84890.01,954853.42,500.0,1.5,3.0,66.0,60.0,9.0,23.0,False,True,False,True,False,False,False,False,True,False,True,False,False,False,18954.72,11,1723.1563636363637,7887.87,404.04
CUST101433,20.0,Female,Single,Graduate,Student,Madhya Pradesh,Not Employed,46841.54,3903.46,2.0,Students,Medium,Salary,9856.85,2328.82,1439.93,0.0,0.0,567.0,0.0,2.0,93.0,100.0,10.0,32.0,True,True,True,False,False,False,False,False,False,False,True,False,False,True,92884.36,30,3096.1453333333334,4054.9,50.0
CUST101604,38.0,Male,Widowed,Post Graduate,Salaried - Private,Gujarat,Employed,676698.8,56391.57,5.0,Business Owners,Medium,Savings,24154.89,30918.57,-3596.07,29201.69,1306605.49,518.0,0.54,3.0,93.0,86.0,10.0,41.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,257249.75,10,25724.975,92953.57,425.91
CUST100254,37.0,Female,Single,Graduate,Business Owner,Gujarat,Self Employed,5619408.94,468284.08,16.0,High Net Worth Individuals,High,Current,325590.67,201172.77,-3438.57,254844.5,26254266.39,512.0,0.6,6.0,73.0,60.0,9.0,36.0,False,True,True,False,True,False,False,True,True,False,True,False,False,False,1819986.57,23,79129.85086956521,634153.44,4977.04
CUST100880,26.0,Female,Married,Graduate,Unemployed,Gujarat,Not Employed,81894.45,6824.54,8.0,Young Professionals,,Savings,14128.09,2565.17,4070.62,0.0,0.0,567.0,0.0,3.0,100.0,68.0,6.0,35.0,False,True,False,True,False,False,True,True,True,True,False,False,False,False,4077.99,14,291.285,1022.86,139.2
CUST103774,41.0,Male,Married,Graduate,Freelancer,Chhattisgarh,Self Employed,678587.76,56548.98,8.0,Business Owners,Medium,NRI,134142.82,31204.91,24989.97,0.0,0.0,609.0,0.02,1.0,74.0,84.0,7.0,27.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,221630.14,16,13851.88375,120520.37,651.09
CUST100439,34.0,Female,Single,High School,,Maharashtra,Self Employed,15747362.12,1312280.18,11.0,,High,Savings,1613951.13,963402.09,366517.31,0.0,0.0,626.0,0.01,3.0,79.0,78.0,11.0,,True,True,True,True,False,False,False,True,False,False,False,False,False,True,378857.31,19,19939.85842105263,127898.6,3234.5
CUST100777,28.0,Female,Divorced,Diploma,Salaried - Private,Rajasthan,Employed,738719.27,61559.94,10.0,Young Professionals,Medium,Savings,21008.17,26013.68,-226242.44,260880.68,2951959.07,492.0,1.5,2.0,100.0,80.0,6.0,41.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,14871.62,10,1487.162,3586.85,372.0
CUST103884,75.0,Male,Single,Post Graduate,Retired,,Retired,437321.76,36443.48,2.0,Retired Customers,Low,Savings,97240.21,15627.41,21042.55,0.0,0.0,636.0,0.03,4.0,0.0,8.0,23.0,2.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,3492.6,5,698.52,1291.54,197.25
CUST102372,40.0,Male,Single,Post Graduate,Salaried - Private,Gujarat,Employed,1877073.96,156422.83,,Business Owners,Medium,Fixed Deposit Linked,101506.04,73648.8,-34098.82,118756.97,5398572.03,570.0,0.79,3.0,73.0,61.0,14.0,29.0,False,True,False,True,True,False,False,True,False,True,True,True,False,False,529993.03,12,44166.08583333333,347517.16,2245.9
CUST104042,45.0,Female,Widowed,Post Graduate,Unemployed,Jharkhand,Not Employed,14820.34,1235.03,9.0,Business Owners,Low,Salary,500.0,1500.0,-217.82,0.0,0.0,482.0,0.0,3.0,57.0,44.0,12.0,20.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,138995.09,39,3563.9766666666665,20000.0,78.84
CUST104949,,Male,Divorced,Graduate,Salaried - Private,Gujarat,Employed,1109974.58,92497.88,15.0,Business Owners,Medium,Salary,121498.31,64937.93,25721.49,0.0,0.0,676.0,,3.0,75.0,68.0,8.0,32.0,True,True,True,True,False,False,False,True,True,False,False,False,False,False,5077734.36,44,115403.05363636363,2601931.44,972.75
CUST103738,30.0,Female,Married,Doctorate,Salaried - Government,Rajasthan,Employed,1114321.7,92860.14,12.0,,Medium,Salary,22067.95,64166.16,-15606.4,43643.19,3773443.69,641.0,0.51,3.0,76.0,76.0,8.0,25.0,True,True,True,True,True,False,False,False,True,False,True,False,True,True,2243580.56,41,54721.47707317073,97223.09,816.59
CUST101901,39.0,Female,Married,Post Graduate,Self Employed,Punjab,Self Employed,1281119.28,106759.94,1.0,Business Owners,High,Current,394438.68,65195.96,46449.62,0.0,0.0,682.0,0.0,4.0,69.0,72.0,14.0,28.0,False,True,False,False,False,False,True,True,True,True,False,False,False,False,234501.5,15,15633.433333333332,83078.77,1129.63
CUST103702,21.0,Female,Widowed,Doctorate,Salaried - Private,Kerala,Employed,1870278.97,155856.58,3.0,Young Professionals,High,Savings,31079.4,108416.87,-309231.22,362259.1,4062405.91,472.0,1.5,2.0,89.0,97.0,9.0,33.0,False,True,False,False,False,False,False,False,True,True,False,True,False,False,57819.93,14,4129.995,14917.03,758.74
CUST101844,18.0,Female,Single,High School,Student,Karnataka,Not Employed,58910.81,4909.23,1.0,Students,Medium,Current,15754.17,3576.92,1119.98,0.0,0.0,648.0,0.02,2.0,100.0,100.0,8.0,51.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,737.28,11,67.02545454545455,140.0,50.0
CUST103111,66.0,Male,Married,Graduate,Retired,Uttarakhand,Retired,473233.91,39436.16,5.0,Retired Customers,Low,Salary,,17394.91,21632.49,0.0,0.0,607.0,0.0,1.0,37.0,40.0,16.0,12.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,954770.4,33,28932.436363636363,41179.54,65.69
CUST103831,29.0,Male,Married,Graduate,Self Employed,Maharashtra,Self Employed,1010355.1,84196.26,10.0,Young Professionals,High,Savings,268135.52,45694.13,40191.72,0.0,0.0,607.0,0.0,2.0,96.0,82.0,13.0,29.0,False,True,True,True,False,False,False,True,False,False,False,True,False,False,51221.7,14,3658.692857142857,23854.54,610.49
CUST104476,41.0,Male,Divorced,Post Graduate,Salaried - Private,Madhya Pradesh,Employed,,95525.62,1.0,Business Owners,Medium,Savings,24455.62,,-131839.16,182840.66,3853074.88,537.0,1.5,2.0,68.0,67.0,11.0,30.0,True,True,False,False,False,False,True,False,True,False,False,False,False,False,158936.36,15,10595.757333333333,47154.74,267.59
CUST100326,35.0,Male,Widowed,High School,Business Owner,Gujarat,Self Employed,9157356.61,763113.05,17.0,,High,Current,3795952.36,536218.11,213757.02,0.0,0.0,705.0,0.0,2.0,84.0,71.0,13.0,31.0,False,True,False,False,True,False,True,False,True,True,True,True,True,False,2862316.07,12,238526.33916666667,1701242.05,4480.32
CUST104456,70.0,Female,Divorced,Graduate,Retired,Madhya Pradesh,Retired,797803.7,66483.64,11.0,Retired Customers,Low,Savings,234145.85,27273.09,37588.37,0.0,0.0,623.0,0.01,3.0,34.0,20.0,8.0,13.0,False,True,False,True,False,False,False,True,False,False,True,False,True,True,5196.19,5,1039.238,1750.11,727.55
CUST101605,23.0,Female,Married,High School,Salaried - Private,Maharashtra,,1108889.73,92407.48,5.0,Young Professionals,High,Salary,114222.3,61186.02,29521.72,0.0,0.0,686.0,0.01,2.0,100.0,100.0,6.0,34.0,True,True,True,False,False,False,False,False,True,False,False,False,False,False,2237583.86,36,62155.10722222222,96723.79,506.0
CUST104622,27.0,Male,Divorced,Post Graduate,,Tamil Nadu,Employed,672886.36,56073.86,,Young Professionals,Medium,Fixed Deposit Linked,251318.64,20901.15,33943.17,0.0,0.0,670.0,0.01,4.0,100.0,72.0,8.0,39.0,True,True,False,False,False,False,False,True,True,True,False,False,True,True,11027.93,10,1102.793,2463.08,441.97
CUST103684,50.0,Female,,Graduate,Salaried - Government,Maharashtra,Employed,1558023.29,129835.27,9.0,Business Owners,Medium,Savings,241233.14,66675.93,66285.27,0.0,0.0,749.0,0.0,2.0,41.0,43.0,15.0,13.0,True,True,False,False,True,False,False,True,False,True,True,False,False,False,440656.46,13,33896.65076923077,223221.02,625.68
CUST104829,54.0,Male,Single,Diploma,Salaried - Private,Rajasthan,Employed,1423351.4,118612.62,11.0,,Medium,Salary,18603.31,56574.61,-44665.67,108808.79,4971563.6,528.0,0.88,4.0,51.0,51.0,12.0,22.0,True,True,True,False,False,False,False,False,True,False,False,False,False,False,2868704.67,32,89647.0209375,123883.32,770.9
CUST103948,26.0,Male,Single,High School,Salaried - Private,Karnataka,Employed,754672.62,62889.39,8.0,Young Professionals,Medium,Salary,206604.34,28916.2,35022.69,,0.0,669.0,0.01,4.0,92.0,91.0,6.0,36.0,True,True,False,True,False,False,False,True,False,False,True,False,False,False,1560379.87,35,44582.282,65885.38,292.2
CUST103656,31.0,Female,Widowed,Graduate,Salaried - Government,Karnataka,Employed,690635.58,57552.96,1.0,Young Professionals,Medium,Savings,67062.66,,19439.89,0.0,0.0,636.0,0.0,1.0,94.0,62.0,12.0,30.0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,11196.59,11,1017.8718181818182,1706.44,563.92
CUST100003,39.0,Male,Single,Graduate,Salaried - Government,Kerala,Employed,1007198.91,83933.24,19.0,Business Owners,Medium,Savings,181811.02,36411.48,46082.68,0.0,0.0,,0.01,1.0,67.0,60.0,9.0,23.0,False,True,True,False,True,False,False,True,True,False,True,False,True,True,322051.34,10,32205.134,136909.26,1607.9
CUST100810,19.0,Male,Single,Graduate,Unemployed,Punjab,Not Employed,50679.33,4223.28,1.0,Young Professionals,Medium,Savings,7488.67,2074.1,2201.91,0.0,0.0,519.0,0.0,2.0,100.0,,9.0,29.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2181.32,11,198.3018181818182,283.23,128.64
CUST103807,67.0,Male,Widowed,,Retired,Assam,Retired,610429.84,50869.15,7.0,Retired Customers,Low,Fixed Deposit Linked,186268.69,25262.89,25222.96,0.0,0.0,,0.0,1.0,46.0,29.0,16.0,14.0,False,True,False,False,False,False,False,False,False,False,False,True,True,False,29677.09,4,7419.2725,26727.79,432.76
CUST100933,46.0,Male,Single,Post Graduate,Business Owner,Maharashtra,Self Employed,2067862.83,172321.9,18.0,Business Owners,High,Savings,532792.63,81788.25,91497.42,0.0,0.0,677.0,0.04,3.0,64.0,49.0,15.0,25.0,False,False,True,False,False,False,True,True,False,True,True,True,False,False,683932.09,16,42745.755625,372690.94,1790.4
CUST103872,50.0,Female,Divorced,Post Graduate,Salaried - Government,Madhya Pradesh,Employed,1274299.47,,18.0,Business Owners,Medium,,126135.14,66653.3,16746.9,20523.47,1916477.63,634.0,0.17,1.0,67.0,46.0,15.0,18.0,False,True,True,False,True,False,False,False,True,False,True,False,False,False,266617.76,16,16663.61,109401.29,865.41
CUST103641,27.0,Female,Widowed,Graduate,Unemployed,Karnataka,Not Employed,24310.7,2025.89,9.0,Young Professionals,Medium,Current,8643.46,1500.0,598.28,0.0,0.0,534.0,0.03,2.0,86.0,100.0,,51.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2442.27,10,244.227,519.68,131.9
CUST101056,43.0,Female,Single,High School,Salaried - Private,Bihar,Employed,908397.9,75699.82,,Business Owners,Medium,Savings,27722.58,32329.7,-100241.8,146033.42,1639051.0,506.0,1.5,1.0,61.0,49.0,15.0,21.0,False,True,False,True,True,False,False,False,False,False,True,False,False,False,349049.55,14,24932.110714285714,142525.37,369.42
CUST103318,31.0,Female,Widowed,Graduate,Salaried - Private,Maharashtra,Employed,782155.48,65179.62,13.0,Young Professionals,Medium,Savings,158594.31,,,0.0,0.0,644.0,0.0,3.0,72.0,,10.0,26.0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,10735.47,9,1192.83,1748.76,401.66
CUST101815,20.0,Female,Single,Diploma,Student,Rajasthan,Not Employed,136298.82,,2.0,Students,Medium,Savings,17866.01,6467.79,5119.55,0.0,0.0,616.0,0.05,4.0,100.0,100.0,9.0,35.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,696.51,10,69.651,149.36,50.0
